Station ID,Latitude,Longitude,Name,Elevation,Weighted Average Weatherscore
78631099999,15.468958,-90.406742,"COBAN, GUATEMALA",1322.52,6.51365248390133
84143099999,-1.0166666,-78.5833333,"RUMIPAMBA, ECUADOR",2628,6.51890958411034
99999903174,33.80338,-118.33961,"TORRANCE, CA US",29.6,6.52400805560544
85921199999,-22.498175,-68.903575,"EL LOA, CHILE",2299.1,6.52988450173319
63619099999,3.5333333,39.05,"MOYALE LOWER ODA, KENYA",1097,6.56018667380013
41168099999,25.3,51.55,"DOHA PORT, QATAR",4,6.5622607837087
80210099999,4.812675,-75.739519,"MATECANA, COLOMBIA",1345.99,6.5993278038426
16759099999,35.0663889,24.75,"TYMBAKION AIRPORT, GREECE",7,6.64336271007939
94594099999,-27.0333333,153.4666666,"CAPE MORETON LIGHTHOUSE AWS, AUSTRALIA",101,6.64427731226177
68104099999,-22.8833333,14.4333333,"WALVIS BAY PELICAN POINT, NAMIBIA",0,6.64931668628062
76613399999,20.5218,-103.311167,"DON MIGUEL HIDALGO Y COSTILLA INTERNATIONAL, MEXICO",1528.87,6.65472283392642
69726499999,,,,,6.65642784622342
68591099999,-30.85,30.3333333,"MARGATE, SOUTH AFRICA",154,6.6651195398284
85223099999,-17.421058,-66.177114,"JORGE WILSTERMAN, BOLIVIA",2548.12,6.67740505225954
67881099999,-18.5333333,32.1333333,"RUSAPE, ZIMBABWE",1430,6.68316706704919
63702099999,-0.6166667,30.65,"MBARARA, UGANDA",1413,6.69247330199967
94405099999,-28.3,113.6,"NORTH ISLAND, AUSTRALIA",11,6.69432228680041
84531099999,-9.149614,-78.52385,"TENIENTE JAIME A DE MONTREUIL MORALES, PERU",21.03,6.70114089390472
83566099999,-19.6166667,-43.9666667,"CONFINS AERO, BRAZIL",827,6.71317243732684
68098099999,-22.979889,14.645331,"WALVIS BAY, NAMIBIA",91.13,6.76043347274037
94589099999,-29.4333333,153.3666666,"YAMBA PILOT STATION, AUSTRALIA",30,6.76688122891475
86850099999,-21.2166666,-43.7666666,"BARBACENA, BRAZIL",1156.5,6.76887726490498
41405099999,16.967,43.733,"SAADA SADAH, YEMEN",1890,6.77428373145868
56856099999,24.433,100.85,"JING DONG, CHINA",1676,6.78138627840962
68273099999,-25.8333333,29.1833333,"WITBANK, SOUTH AFRICA",1550,6.78254755533133
64387099999,-1.968628,30.13945,"KIGALI INTERNATIONAL, RWANDA",1481.02,6.80077416904008
86673099999,-13.15,-41.7666666,"PIATA, BRAZIL",1291.5,6.80114849292312
61995099999,-20.3,57.4666666,"VACOAS MAURITIUS, MAURITIUS",425,6.80756440774921
76665099999,19.7,-101.1833333,"MORELIA MICH., MEXICO",1913,6.81889583189748
41391099999,15.8333333,43.5833333,"HAJJAH, YEMEN",1760,6.81967186803552
80110099999,6.219958,-75.590519,"OLAYA HERRERA, COLOMBIA",1505.71,6.83377874077735
85406099999,-18.348514,-70.33875,"CHACALLUTA, CHILE",50.9,6.84359682180925
84176099999,-1.653433,-78.656142,"CHIMBORAZO, ECUADOR",2789.22,6.85650147425642
68285099999,-25.6916667,30.0344444,"BELFAST, SOUTH AFRICA",1879,6.86088147017753
68007199999,-17.8839,15.06665,"OKAHAO, NAMIBIA",1097.28,6.86737017780836
67781099999,-17.431917,32.184502,"MUTOKO, ZIMBABWE",1203.96,6.87914004846046
86715099999,-15.7833333,-47.9333333,"BRASILIA, BRAZIL",1161.04,6.89210411555667
68843099999,-33.5666666,26.8833333,"PORT ALFRED AIRPORT, SOUTH AFRICA",84,6.90199949015832
60060099999,29.368983,-10.180267,"SIDI IFNI, MOROCCO",59,6.90516423234395
68361099999,-26.15,28,"JOHANNESBURG BOT. GARDENS, SOUTH AFRICA",1626,6.90530541478039
95591099999,-27.2166666,153.1,"REDCLIFFE, AUSTRALIA",13,6.91154838523923
76687099999,19.55,-96.9166666,"JALAPA VER., MEXICO",1389,6.91560373729365
67867099999,-19.436394,29.861911,"GWERU THORNHILL, ZIMBABWE",1426.46,6.91713649695776
68006899999,-17.8,15.7,"OSHAKATI, NAMIBIA",1097.28,6.92061490933105
68395099999,-26.9666666,31.3166666,"HLATHIKHULU, SWAZILAND",1190,6.92368408015948
60285099999,28.448194,-11.161347,"PLAGE BLANCHE, MOROCCO",199.03,6.92429738797068
60018099999,28.3183333,-16.3822222,"TENERIFE GUIMAR, SPAIN",105,6.93237751743621
69613499999,0,0,AFWA ASSIGNED,0,6.94222892961681
68928099999,-34.1833333,22.15,"MOSSEL BAY LGT H, SOUTH AFRICA",59,6.94234297574603
76727099999,18.7,-99.1666666,"ZACATEPEC MOR, MEXICO",995.78,6.9502628549483
85452099999,-26.293864,-80.096214,"ISLA SAN FELIX, CHILE",50.29,6.96927638344457
68288099999,-25.4333333,30.9833333,"NELSPRUIT, SOUTH AFRICA",674,6.98544207659581
65134099999,9.639828,8.86905,"YAKUBU GOWON, NIGERIA",1289.91,6.99307629790825
16523099999,40.5666666,8.1666666,"CAPO CACCIA, ITALY",204,7.00187877158804
91948099999,-23.1333333,-134.9666666,"MANGAREVA, FRENCH POLYNESIA",89,7.01506412552888
83525399999,-18.883,-48.217,"UBERLANDIA, BRAZIL",967,7.02056525082861
86804099999,-19.9833333,-40.5833333,"SANTA TEREZA, BRAZIL",989.5,7.0314993304638
60035099999,28.452717,-13.863761,"FUERTEVENTURA, SPAIN",25.29,7.04332513955392
67225099999,-14.917,33.617,"FURANCUNGO, MOZAMBIQUE",1262,7.05692261514119
10270099999,52.9,12.817,"NEURUPPIN, GERMANY",39,7.0614189181336
76737099999,18.85,-97.1,"ORIZABA VER., MEXICO",1259,7.06623726744086
68845099999,-33.8333333,26.2833333,"BIRD ISLAND, SOUTH AFRICA",3,7.07778222664631
67476099999,-10.1,31.25,"MISAMFU, ZAMBIA",1536,7.08416704518123
68372099999,-26.9333333,29.2333333,"STANDERTON, SOUTH AFRICA",1564,7.08477574044485
76738099999,18.9,-96.9333333,"CORDOBA IN VERACRUZ, MEXICO",882.7,7.09191663321798
86888099999,-22.4488889,-42.9872222,"TERESOPOLIS, BRAZIL",981.5,7.09417992235888
68927099999,-34.3666666,21.3833333,"STILBAAI, SOUTH AFRICA",103,7.09996275490735
99999953141,,,,,7.10189365139816
94570099999,-26.3833333,153.0333333,"TEWANTIN RSL PARK, AUSTRALIA",7,7.10196175568305
86870099999,-22.8666666,-46.05,"MONTE VERDE, BRAZIL",661.5,7.10574499132933
84628099999,-12.021889,-77.114319,"JORGE CHAVEZ INTERNATIONAL, PERU",34.44,7.10791316789075
56964099999,22.7666666,100.9833333,"SIMAO, CHINA",1303,7.10809911234545
56748099999,25.1166666,99.1833333,"BAOSHAN, CHINA",1649,7.10998392677992
72297599999,33.783,-118.05,"LOS ALAMITOS ARMY AIR FIELD, CA US",11,7.11207378469337
68931099999,-34.090279,23.327778,"PLETTENBERG BAY, SOUTH AFRICA",141.73,7.11449505669909
68403099999,-28.575001,16.533333,"ALEXANDER BAY, SOUTH AFRICA",29.87,7.12021091255749
76539099999,22.254303,-100.930806,"PONCIANO ARRIAGA INTERNATIONAL, MEXICO",1839.46,7.13796146122538
10291099999,53.033,14,"ANGERMUENDE, GERMANY",55,7.14047235625465
41315099999,17.25,54.0833333,"QAIROON HAIRITI, OMAN",881,7.14626673486248
94564099999,-25.9,153.0833333,"RAINBOW BEACH, AUSTRALIA",46,7.14959741696569
83344099999,-14.862761,-40.863106,"VITORIA DA CONQUISTA, BRAZIL",913.79,7.15015114908901
68002099999,-22.612239,17.080442,"EROS, NAMIBIA",1699.26,7.15091200695993
67983099999,-20.2,32.6166667,"CHIPINGE, ZIMBABWE",1132,7.15488036143867
94580099999,-27.9333333,153.4333333,"GOLD COAST SEAWAY, AUSTRALIA",3,7.16005113868869
66422099999,-15.2,12.15,"MOCAMEDES, ANGOLA",43,7.17045488364217
83419099999,-16.229153,-48.964267,"BASE AEREA, BRAZIL",1136.29,7.17906336251039
94596099999,-28.8333333,153.55,"BALLINA AIRPORT AWS, AUSTRALIA",2,7.17907261450674
83587099999,-19.63375,-43.968856,"TANCREDO NEVES INTERNATIONAL, BRAZIL",827.53,7.20154039380033
99999903178,,,,,7.22739802283033
10289099999,53.317,13.933,"GRUENOW AUT, GERMANY",57,7.24003952688796
67083099999,-18.796936,47.478869,"IVATO, MADAGASCAR",1279.55,7.24194263038615
10376099999,52.117,13.617,"BARUTH, GERMANY",57,7.24270609617047
68267099999,-26.5,29.9833333,"ERMELO, SOUTH AFRICA",1766,7.26394381136454
86846099999,-21.9166666,-46.3833333,"CALDAS, BRAZIL",1151.5,7.28173494075406
72293499999,33.217,-117.35,"OCEANSIDE MUNICIPAL, CA US",9,7.2887263909421
84686099999,-13.535722,-71.938781,"TENIENTE ALEJANDRO VELASCO ASTETE INTERNATIONAL, PERU",3310.12,7.30216588889623
43111099999,17.9333333,73.6666666,"MAHABALESHWAR, INDIA",1382,7.30718929790174
83644099999,-21.843014,-46.567917,"POCOS DE CALDAS, BRAZIL",1260.34,7.31117246784714
94599099999,-28.6333333,153.6333333,"CAPE BYRON AWS, AUSTRALIA",98,7.31152499993012
94372099999,-21.6666666,150.2666666,"MIDDLE PERCY ISLAND, AUSTRALIA",209,7.31262510464215
68513099999,-30.2,17.2833333,"KOINGNAAS, SOUTH AFRICA",99,7.31308364849759
83672099999,-21.2,-50.4333333,"ARACATUBA, BRAZIL",397,7.32113619788049
60617099999,27.3166666,3.7166666,"TAMESGUIDA, ALGERIA",354,7.32935853485341
56739099999,24.9833333,98.5,"TENGCHONG, CHINA",1696.9,7.32987318747285
91170022508,21.48722,-158.02806,"WHEELER ARMY AIR FIELD 810.1, HI US",257.9,7.33040424022146
64360099999,-11.591333,27.530889,"LUBUMBASHI INTERNATIONAL, ZAIRE",1309.11,7.33429428115047
76525599999,22.897112,-102.68689,"GENERAL LEOBARDO C RUIZ INTERNATIONAL, MEXICO",2176.57,7.3430613458071
86823099999,-20.55,-43.75,"OURO BRANCO, BRAZIL",1062.5,7.34382875214523
68111599999,-23.25,17.0666666,"REHOBETH, NAMIBIA",1385,7.35147001574152
41112099999,18.240367,42.656625,"ABHA, SAUDI ARABIA",2090.31,7.35256557465807
56664099999,26.367,101.217,"LA SHI, CHINA",1210,7.36241615325276
68287099999,-24.9333333,30.85,"GRASKOP, SOUTH AFRICA",1436,7.37355057059899
