Station ID,Latitude,Longitude,Name,Elevation,Weighted Average Weatherscore,Rank,Percentile
95480099999,-29.6666666,138.0666666,"MARREE AERO, AUSTRALIA",51.0,12.3989075447676,16324,89.96858292454391
91190422552,20.9625,-156.6753,"KAPALUA W. MAUI AIRPORT 462.4, HI US",73.2,12.4050528783055,16323,89.96307115692002
94907099999,-38.098889,147.149444,"EAST SALE, AUSTRALIA",7.01,12.4062439707574,16322,89.95755938929615
87257099999,-29.8833333,-61.95,"CERES, ARGENTINA",88.0,12.4081404779924,16321,89.95204762167226
86750099999,-17.8166666,-53.2833333,"ALTO TAQUARI, BRAZIL",876.5,12.4137428886021,16320,89.94653585404839
86635099999,-11.3333333,-41.8666666,"IRECE, BRAZIL",756.5,12.4137542990099,16319,89.94102408642452
72289903179,33.97563,-117.62487,"CHINO AIRPORT, CA US",193.9,12.4147604503674,16318,89.93551231880063
68390099999,-25.8833333,31.5,"MAYIWANNE, SWAZILAND",480.0,12.4163159709627,16317,89.93000055117676
99999923122,34.09528,-117.23472,"SAN BERNARDINO INTERNATIONAL AIRPORT, CA US",353.3,12.4195396653498,16316,89.92448878355287
91822099999,-19.0666666,-169.9166666,"ALOFI, NIUE",22.0,12.420238112421,16315,89.91897701592902
72272899999,31.417,-110.85,"NOGALES INTERNATIONAL, AZ US",1205.0,12.4233666319968,16314,89.91346524830513
86595099999,-34.9666666,-54.95,"PUNTA DEL ESTE, URUGUAY",24.08,12.4243147030335,16313,89.90795348068126
86756099999,-17.3,-48.2833333,"PIRES DO RIO, BRAZIL",753.5,12.4321017961286,16312,89.90244171305739
68002599999,-17.6333333,24.1666666,"KATIMA MULILO, NAMIBIA",958.0,12.4335381645934,16311,89.8969299454335
76405699999,23.15185,-109.721044,"LOS CABOS INTERNATIONAL, MEXICO",113.99,12.4348681101857,16310,89.89141817780963
60015099999,28.482653,-16.341536,"TENERIFE NORTE, SPAIN",631.85,12.4369807144707,16309,89.88590641018574
59209099999,23.3,105.95,"NAPO, CHINA",794.0,12.4370646129899,16308,89.88039464256187
40180099999,32.011389,34.886667,"BEN GURION, ISRAEL",41.14,12.4427649475586,16307,89.874882874938
94429099999,-28.1166666,117.8333333,"MOUNT MAGNET AERO, AUSTRALIA",408.0,12.4439579798792,16306,89.86937110731411
8449013025,36.65,-6.35,"ROTA NAS, SPAIN",25.6,12.4461465636049,16305,89.86385933969025
86751099999,-17.5666666,-52.6,"MINEIROS, BRAZIL",707.5,12.4547043025729,16304,89.85834757206636
68116099999,-22.5,18.9666666,"GOBABIS, NAMIBIA",1387.0,12.4563434238545,16303,89.85283580444249
68264599999,-23.159911,29.696544,"MAKHADO AFB, SOUTH AFRICA",935.43,12.4568649832074,16302,89.8473240368186
86784099999,-18.7833333,-40.9833333,"MANTENA, BRAZIL",271.5,12.4587391515316,16301,89.84181226919473
67755099999,-17.6166667,27.3333333,"BINGA, ZIMBABWE",617.0,12.4592502639209,16300,89.83630050157086
72491723233,36.66352,-121.60928,"SALINAS AIRPORT, CA US",22.3,12.4610621802109,16299,89.83078873394697
17380099999,36.2,29.65,"KAS, TURKEY",153.0,12.4639634193606,16298,89.8252769663231
60387099999,36.9166666,3.95,"DELLYS, ALGERIA",8.0,12.4642492512208,16297,89.81976519869922
40191099999,31.287003,34.722953,"TEYMAN, ISRAEL",199.94,12.4702067623057,16296,89.81425343107534
78243099999,22.4666666,-79.9833333,"EL YABU, CUBA",116.0,12.4724170678898,16295,89.80874166345146
85921299999,-32.949611,-71.478583,"VINA DEL MAR, CHILE",140.51,12.4768940478062,16294,89.8032298958276
63919399999,-8.9333333,39.5166667,"KILWA MASOKO, TANZANIA",18.0,12.4817176957724,16293,89.79771812820371
8505099999,38.519894,-28.715872,"HORTA, PORTUGAL",35.96,12.4818890959821,16292,89.79220636057984
10544099999,50.5,9.95,"WASSERKUPPE MOUNT, GERMANY",921.0,12.4862913878221,16291,89.78669459295597
78718099999,14.4333333,-89.2,"NUEVA OCOTEPEQUE, HONDURAS",626.0,12.488093615723,16290,89.78118282533208
94703099999,-30.0333333,145.95,"BOURKE AIRPORT AWS, AUSTRALIA",108.0,12.4902803889953,16289,89.77567105770821
99204099999,25.84,-89.66,"MID GULF 180 NM SOUTH OF SOUTHWEST PASS, UNITED STATES",0.0,12.4906272677295,16288,89.77015929008432
8390599999,37.3166666,-6.0,"SEVILLA HELIPORT, SPAIN",5.0,12.4907078526293,16287,89.76464752246045
99847399999,28.885,-90.024,"LOUISIANA OFFSHORE OIL PORT, LA US",40.5,12.4944629391377,16286,89.75913575483658
72210999999,34.3,-84.417,"CHEROKEE CO AIRPORT, GA US",372.0,12.4980066960362,16285,89.75362398721269
94917099999,-37.6833333,148.45,"ORBOST COMPARISON, AUSTRALIA",42.0,12.4992061403823,16284,89.74811221958883
68392399999,-26.7043,31.4255,"MOTI, SWAZILAND",341.0,12.5045054326235,16283,89.74260045196495
72495023254,37.99165,-122.05268,"CONCORD BUCHANAN FIELD, CA US",7.0,12.5049309806362,16282,89.73708868434107
40198099999,29.94025,34.93585,"OVDA, ISRAEL",454.76,12.5083554238996,16281,89.73157691671719
72492723285,37.69309,-121.8149,"LIVERMORE MUNICIPAL AIRPORT, CA US",119.7,12.5085961666903,16280,89.72606514909332
98447099999,13.6544444,124.3408333,"CATANDUANES RADAR, PHILIPPINES",233.0,12.5098720620197,16279,89.72055338146944
85488099999,-29.916233,-71.199522,"LA FLORIDA, CHILE",146.6,12.5102817931251,16278,89.71504161384556
99726799999,30.8,-80.32,"US NAVY TOWER R4, UNITED STATES",0.0,12.5105335631888,16277,89.70952984622168
94363099999,-23.5666666,148.1833333,"EMERALD AIRPORT, AUSTRALIA",190.0,12.5107845344484,16276,89.7040180785978
87213099999,-29.2333333,-67.4333333,"CHILECITO AERO, ARGENTINA",945.0,12.5126334498326,16275,89.69850631097393
94510099999,-26.413334,146.2625,"CHARLEVILLE, AUSTRALIA",305.71,12.5132847086922,16274,89.69299454335005
40184099999,31.864722,35.219167,"JERUSALEM, ISRAEL",757.42,12.5149060755671,16273,89.68748277572618
87791099999,-40.869222,-63.000389,"GOBERNADOR CASTELLO, ARGENTINA",6.09,12.520898381766,16272,89.6819710081023
95485099999,-29.451111,142.057778,"TIBOOBURRA, AUSTRALIA",178.0,12.5235810454133,16271,89.67645924047842
62012099999,32.4008333,14.1425,"EL KHOMS, LIBYA",25.0,12.5248001956373,16270,89.67094747285455
94283099999,-15.433,145.183,"COOKTOWN MISSION, AUSTRALIA",9.0,12.5264440859035,16269,89.66543570523066
68182099999,-23.0833333,30.2833333,"LEVUBU, SOUTH AFRICA",706.0,12.52774302512,16268,89.65992393760679
17232099999,37.8666666,27.25,"KUSADASI, TURKEY",22.0,12.5345864762727,16267,89.6544121699829
72229799999,28.15,-93.35,"MISSISSIPPI CANYON 778, LA US",43.0,12.5347445642734,16266,89.64890040235903
94839099999,-36.2833333,143.35,"CHARLTON, AUSTRALIA",132.0,12.5357690728848,16265,89.64338863473516
87645099999,-37.237392,-59.227922,"TANDIL, ARGENTINA",174.95,12.5359300796319,16264,89.63787686711129
84117099999,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, ECUADOR",14.63,12.5359383014023,16263,89.63236509948742
10044099999,54.5,10.283,"KIEL LGT H AUT, GERMANY",21.0,12.5513128883305,16262,89.62685333186353
69123499999,,,,,12.5521846831728,16261,89.62134156423966
82030699999,-28.281683,-54.169139,"SANTO ANGELO, BRAZIL",321.86,12.5549367795628,16260,89.61582979661577
60680599999,22.8,5.45,"TAMANRASSET, ALGERIA",1412.0,12.5563953436955,16259,89.6103180289919
95978099999,-40.2,148.233,"LADY BARRON AERO, AUSTRALIA",12.0,12.5577729277971,16258,89.60480626136803
60351099999,36.795136,5.873608,"FERHAT ABBAS AIRPORT, ALGERIA",10.97,12.558832486831,16257,89.59929449374414
72493599999,37.667,-122.117,"HAYWARD AIR TERM, CA US",14.0,12.5601026451336,16256,89.59378272612027
93527099999,-40.55,173.0,"FAREWELL SPIT AWS, NEW ZEALAND",3.0,12.5647563244857,16255,89.58827095849638
69803499999,,,,,12.5694698503382,16254,89.58275919087251
85631099999,-35.017,-70.5,"ROBLEDAL NORTHWEST, CHILE",2156.0,12.5719319149947,16253,89.57724742324864
10042099999,54.667,10.033,"OLPENITZ AUT, GERMANY",4.0,12.5793564245762,16252,89.57173565562476
82965499999,-9.333,-54.967,"CACHIMBO, BRAZIL",551.0,12.5849541716785,16251,89.56622388800088
80400099999,15.7,-63.6333333,"ISLA DE AVES BASE CIENTIFICA NAVAL S. B, VENEZUELA",8.0,12.5885743005578,16250,89.560712120377
94466099999,-25.85,133.3,"KULGERA, AUSTRALIA",510.0,12.5900362618015,16249,89.55520035275313
94640099999,-34.8333333,116.0333333,"WINDY HARBOUR, AUSTRALIA",3.0,12.5933185220058,16248,89.54968858512925
78016013601,32.36667,-64.68333,"L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BERMUDA",5.5,12.5990908469528,16247,89.54417681750537
76762099999,17.55,-99.5,"CHILPANCINGO RO., MEXICO",1265.0,12.6029845505219,16246,89.53866504988149
60381099999,36.7166666,3.15,"EL HARRACH, ALGERIA",51.0,12.6047268633884,16245,89.53315328225762
95812099999,-35.1166666,139.2666666,"MURRAY BRIDGE, AUSTRALIA",33.0,12.6058089014618,16244,89.52764151463374
94476099999,-27.55,135.45,"OODNADATTA AIRPORT, AUSTRALIA",117.0,12.6066230287816,16243,89.52212974700987
91841099999,-20.1666666,-157.35,"MAUKE AWS, COOK ISLANDS",25.0,12.6074792900766,16242,89.516617979386
60689099999,20.4166666,1.8,"TIMIAOUINE, ALGERIA",608.69,12.6082684240928,16241,89.51110621176211
72491523259,36.59041,-121.84881,"MONTEREY PENINSUL AIRPORT, CA US",48.8,12.6100266067329,16240,89.50559444413824
86969099999,-28.2833333,-49.9333333,"SAO JOAQUIM, BRAZIL",1411.5,12.610659190915,16239,89.50008267651435
16436099999,37.5166666,13.0833333,"SCIACCA, ITALY",125.0,12.6141408911098,16238,89.49457090889048
86857099999,-22.5333333,-55.5333333,"PONTA PORA, BRAZIL",651.5,12.615220258657,16237,89.48905914126661
72493023230,37.7178,-122.23301,"OAKLAND INTERNATIONAL AIRPORT, CA US",1.5,12.6175741117474,16236,89.48354737364272
94595299999,-20.358056,148.951667,"HAMILTON ISLAND, AUSTRALIA",4.57,12.6192456752659,16235,89.47803560601885
80259099999,3.543222,-76.381583,"ALFONSO BONILLA ARAGON INTERNATIONAL, COLOMBIA",963.77,12.6195024249731,16234,89.47252383839496
94873199999,-36.94,145.05,"PUCKAPUNYAL LYON HILL DEFENCE, AUSTRALIA",193.0,12.6211764280713,16233,89.4670120707711
91737099999,-13.5333333,-172.7166666,"MOUNT TALU, WESTERN SAMOA",236.0,12.6217960221754,16232,89.46150030314722
83937099999,-29.711358,-53.688153,"SANTA MARIA, BRAZIL",87.47,12.6222717785689,16231,89.45598853552335
17302099999,36.8666666,30.7,"ANTALYA BOLGE, TURKEY",47.0,12.622776714581,16230,89.45047676789947
43296099999,12.95,77.6333333,"BANGALORE HINDUSTAN AIRPORT, INDIA",888.0,12.624447849499,16229,89.44496500027559
86772099999,-18.8,-52.6,"CHAPADAO DO SUL, BRAZIL",819.5,12.6247208244058,16228,89.43945323265172
87576099999,-34.822222,-58.535833,"MINISTRO PISTARINI, ARGENTINA",20.42,12.6258777121086,16227,89.43394146502783
60676099999,23.4833333,11.2333333,"IN EZZANE, ALGERIA",912.0,12.633577493746,16226,89.42842969740396
81916099999,-7.2333333,-35.9,"CAMPNA GRANDE, BRAZIL",549.5,12.6341842692855,16225,89.42291792978008
86877099999,-22.5833333,-43.2666667,"XEREM, BRAZIL",34.5,12.6373430681283,16224,89.4174061621562
94356099999,-20.0333333,146.2666666,"CHARTERS TOWERS AIRPORT, AUSTRALIA",292.0,12.6407197555402,16223,89.41189439453233
95303099999,-20.65,115.5666666,"VARANUS ISLAND, AUSTRALIA",24.0,12.6453801088453,16222,89.40638262690845
40022099999,35.5333333,35.7666666,"LATTAKIA, SYRIA",7.0,12.6573125024322,16221,89.40087085928458
95492099999,-27.986389,143.810833,"THARGOMINDAH, AUSTRALIA",131.97,12.6587204428976,16220,89.3953590916607
94717099999,-33.1333333,148.1666666,"PARKES MACARTHUR STREET, AUSTRALIA",324.0,12.6610734141332,16219,89.38984732403682
83722099999,-22.345042,-49.0538,"BAURU, BRAZIL",617.22,12.665139394504,16218,89.38433555641294
48806099999,21.3333333,103.9,"SON LA, VIETNAM",676.0,12.6657664888146,16217,89.37882378878906
60410099999,36.5,1.3333333,"TENES, ALGERIA",18.0,12.6664942157815,16216,89.37331202116519
95722099999,-34.4333333,147.5166666,"TEMORA AIRPORT, AUSTRALIA",281.0,12.6682292258614,16215,89.3678002535413
60740099999,35.6666666,10.75,"MONASTIR SKANES, TUNISIA",2.0,12.6691005109234,16214,89.36228848591743
87679099999,-37.6,-62.3833333,"PIGUE AIRPORT, ARGENTINA",304.0,12.6705870263728,16213,89.35677671829355
95918099999,-37.6833333,148.4666666,"ORBOST, AUSTRALIA",63.0,12.6763991789506,16212,89.35126495066969
62054099999,32.5166666,20.8833333,"AL MARJ, LIBYA",335.0,12.6768143495222,16211,89.3457531830458
95839099999,-36.6666666,142.1666666,"HORSHAM AERODROME, AUSTRALIA",134.0,12.6772822787703,16210,89.34024141542193
17505099999,35.3,32.9666666,"AKDENIZ, CYPRUS",89.0,12.6775688339306,16209,89.33472964779806
86611099999,-10.45,-40.15,"SENHOR DO BONFIM, BRAZIL",549.5,12.6782471263188,16208,89.32921788017417
94884099999,-36.55,145.9666666,"BENALLA SHADFORTH STREET, AUSTRALIA",170.0,12.6801689879915,16207,89.3237061125503
10091099999,54.683,13.433,"ARKONA CAPE, GERMANY",41.0,12.6810386520176,16206,89.31819434492641
86990099999,-30.0097222,-50.1352778,"TRAMANDAI, BRAZIL",2.5,12.6816617290988,16205,89.31268257730254
60393099999,36.7,3.2,"DAR EL BEIDA VILLE, ALGERIA",148.13,12.6867394841837,16204,89.30717080967867
68104199999,-24.605447,17.925419,"MARIENTAL, NAMIBIA",1112.52,12.6908485636187,16203,89.30165904205478
94827099999,-36.3166666,141.6333333,"NHILL AERODROME, AUSTRALIA",140.0,12.6917510143176,16202,89.29614727443092
94626099999,-31.65,117.25,"CUNDERDIN, AUSTRALIA",236.0,12.6993710468443,16201,89.29063550680704
68392599999,-26.0819,31.8858,"VUVULANE, SWAZILAND",276.0,12.7073242074856,16200,89.28512373918316
72292099999,33.4,-118.417,"AVALON CATALINA, CA US",488.0,12.7088924324994,16199,89.27961197155928
87553099999,-34.453189,-58.589644,"SAN FERNANDO, ARGENTINA",3.04,12.726737711682,16198,89.2741002039354
16719099999,37.7833333,20.8833333,"ZAKINTHOS, GREECE",4.0,12.7319201063951,16197,89.26858843631152
63631099999,2.2833333,32.9333333,"LIRA, KENYA",1189.0,12.7408200364162,16196,89.26307666868765
59948099999,18.2166666,109.5833333,"SANYA, CHINA",7.0,12.7420489859964,16195,89.25756490106377
72292023191,33.40419,-118.41456,"AVALON CATALINA AIRPORT, CA US",477.0,12.7420839693184,16194,89.25205313343989
94404099999,-29.2666666,117.6833333,"PAYNES FIND, AUSTRALIA",340.0,12.7447897857983,16193,89.24654136581601
43198099999,15.859286,74.618292,"BELGAUM, INDIA",758.03,12.7461090668383,16192,89.24102959819214
16726099999,37.068319,22.025525,"KALAMATA, GREECE",7.92,12.7476655314167,16191,89.23551783056827
95833099999,-36.3333333,145.0666666,"KYABRAM INST SUSTAINABLE AG, AUSTRALIA",104.0,12.7480131687595,16190,89.23000606294438
86986099999,-30.5477778,-53.4675,"CACAPAVA DO SUL, BRAZIL",451.5,12.7493945688063,16189,89.22449429532051
94854099999,-38.0333333,144.4666666,"AVALON AIRPORT, AUSTRALIA",11.0,12.7524133117862,16188,89.21898252769664
8537099999,38.883278,-9.030097,"ALVERCA, PORTUGAL",3.35,12.7538064953905,16187,89.21347076007275
86575099999,-34.789208,-56.264703,"ANGEL S ADAMI, URUGUAY",53.03,12.7541671127879,16186,89.20795899244888
40878599999,28.2166666,61.2,"KHASH, IRAN",1394.0,12.7560081723653,16185,89.202447224825
87320099999,-30.3666666,-66.2833333,"CHAMICAL AERO, ARGENTINA",467.0,12.7563670859471,16184,89.19693545720112
60106099999,35.1666666,-5.3,"CHEFCHAOUEN, MOROCCO",305.0,12.7585179728598,16183,89.19142368957725
95617099999,-34.5833333,116.35,"SHANNON, AUSTRALIA",191.0,12.7586864115877,16182,89.18591192195338
10113099999,53.717,7.15,"NORDERNEY ISLAND, GERMANY",13.0,12.7661173628547,16181,89.1804001543295
86984099999,-30.3413889,-54.3108333,"SAO GABRIEL, BRAZIL",127.5,12.7671449649137,16180,89.17488838670562
68393099999,-27.2666666,31.8166666,"LAVUMISA, SWAZILAND",315.0,12.767442520026,16179,89.16937661908175
99465099999,29.82,-83.59,"KEATON BEACH, FL US",1.8,12.7711646827838,16178,89.16386485145786
86580099999,-34.838417,-56.030806,"CARRASCO INTERNATIONAL, URUGUAY",32.0,12.7711997610319,16177,89.15835308383399
94865099999,-37.8666666,144.75,"LAVERTON RAAF, AUSTRALIA",20.0,12.7713800280792,16176,89.1528413162101
95823099999,-36.65,140.5166666,"PADTHAWAY SOUTH, AUSTRALIA",35.0,12.773556091928,16175,89.14732954858623
8544099999,40.9166666,-8.6333333,"OVAR MACEDA, PORTUGAL",22.0,12.77863202713,16174,89.14181778096236
99999963859,,,,,12.7832796667331,16173,89.13630601333847
16214099999,42.0166666,11.8166666,"CIVITAVECCHIA, ITALY",4.0,12.7860419922532,16172,89.1307942457146
7761099999,41.923637,8.802917,"CAMPO DELL ORO, FRANCE",5.48,12.7865147934012,16171,89.12528247809072
95836099999,-36.4333333,145.2666666,"TATURA INST SUSTAINABLE AG, AUSTRALIA",114.0,12.7868255816483,16170,89.11977071046685
94462099999,-25.2,130.9833333,"YULARA AERO, AUSTRALIA",492.0,12.7868386821866,16169,89.11425894284297
67323099999,-23.8666666,35.3833333,"INHAMBANE, MOZAMBIQUE",15.0,12.7894333532992,16168,89.1087471752191
72040600135,38.15,-122.55,"GNOSS FIELD AIRPORT, CA US",1.2,12.7901997397848,16167,89.10323540759522
60101099999,35.726917,-5.916889,"IBN BATOUTA, MOROCCO",18.89,12.7919983773322,16166,89.09772363997133
87214099999,-29.223888,-67.438889,"CHILECITO, ARGENTINA",950.06,12.7928729237282,16165,89.09221187234746
87311099999,-31.571472,-68.418194,"SAN JUAN, ARGENTINA",597.1,12.7930170644516,16164,89.08670010472358
94875099999,-36.4333333,145.4,"SHEPPARTON AIRPORT, AUSTRALIA",114.0,12.7949057563621,16163,89.0811883370997
72095999999,32.567644,-84.250747,"BUTLER MUNICIPAL, GA US",203.3,12.7954789882726,16162,89.07567656947583
17067399999,41.25,36.567,"CARSAMBA, TURKEY",6.0,12.8075859382793,16161,89.07016480185196
99801199999,38.2166666,-122.0166666,"SAN FRANCISCO BAY RESERVE, CA US",3.0,12.8090473208596,16160,89.06465303422809
16713199999,37.583,22.767,"NAFPLION, GREECE",2.0,12.8120466085076,16159,89.0591412666042
56684099999,26.4,103.25,"HUIZE, CHINA",2189.3,12.8131095490337,16158,89.05362949898033
95747099999,-31.7333333,150.8,"MURRURUNDI GAP AWS, AUSTRALIA",730.0,12.8135921355711,16157,89.04811773135644
60663099999,24.7166666,4.65,"MOULAY LACHEN, ALGERIA",1054.0,12.8148379633463,16156,89.04260596373257
8429099999,37.951111,-1.230319,"ALCANTARILLA, SPAIN",76.2,12.8176873294055,16155,89.0370941961087
94457099999,-26.1333333,126.5833333,"WARBURTON AIRFIELD, AUSTRALIA",460.0,12.8183646801977,16154,89.03158242848481
95633099999,-30.383,120.15,"SOUTHERN CROSS MOUNT, AUSTRALIA",501.0,12.8187154261358,16153,89.02607066086094
82610099999,-6.6666666,-69.8666666,"EIRUNEPE, BRAZIL",104.0,12.8361264319819,16152,89.02055889323705
85230099999,-17.5833333,-69.45,"CHARANA, BOLIVIA",4057.0,12.8394097809859,16151,89.0150471256132
91945099999,-19.9,-144.949444,"HEREHERETUE, FRENCH POLYNESIA",3.0,12.8396293174449,16150,89.00953535798931
83971099999,-29.994428,-51.171428,"SALGADO FILHO, BRAZIL",3.35,12.8403645022627,16149,89.00402359036543
60360099999,36.822225,7.809167,"ANNABA, ALGERIA",4.87,12.8424154723465,16148,88.99851182274155
67743099999,-17.8,25.8166666,"HARRY MWAANGA NKUMBULA INTERNATIONAL, ZAMBIA",992.12,12.8441656873582,16147,88.99300005511768
86707099999,-15.5333333,-55.1333333,"CAMPO VERDE, BRAZIL",750.5,12.8474139340623,16146,88.9874882874938
60682099999,23.1833333,6.7666666,"TINTARABINE, ALGERIA",1105.0,12.8476970854515,16145,88.98197651986992
60670099999,24.292767,9.452444,"TISKA, ALGERIA",968.04,12.8512718586352,16144,88.97646475224605
48035099999,22.9333333,97.75,"LASHIO, BURMA",749.0,12.8534889093055,16143,88.97095298462216
40856099999,29.476331,60.906825,"ZAHEDAN INTERNATIONAL, IRAN",1377.69,12.8552662924734,16142,88.96544121699829
83942099999,-29.1666666,-51.2,"CAXIAS DO SUL, BRAZIL",759.0,12.8558030646228,16141,88.95992944937441
69128499999,34.9333333,69.25,"BAGRAM AIRFIELD, AFGHANISTAN",1492.0,12.8621405631888,16140,88.95441768175054
94820099999,-36.9833333,140.7333333,"NARACOORTE AERODROME, AUSTRALIA",50.0,12.86214973363,16139,88.94890591412667
68151099999,-23.3666666,25.85,"LEPHEPE, BOTSWANA",1020.0,12.864097762905,16138,88.94339414650278
62121099999,29.5166666,12.9333333,"EL HAMADA, LIBYA",623.0,12.8677418489993,16137,88.93788237887891
86977099999,-29.7,-53.7,"SANTA MARIA, BRAZIL",96.5,12.8677546257765,16136,88.93237061125502
16749099999,36.405419,28.086192,"DIAGORAS, GREECE",5.79,12.8719779728089,16135,88.92685884363115
10574099999,50.433,12.617,"CARLSFELD, GERMANY",899.0,12.8722193492359,16134,88.92134707600728
93479099999,-41.5833333,175.2333333,"NGAWI, NEW ZEALAND",8.0,12.8735413415205,16133,88.9158353083834
86992099999,-31.3477778,-54.0133333,"BAGE, BRAZIL",231.5,12.8769611938113,16132,88.91032354075952
17540099999,35.1333333,33.9333333,"GAZIMAGUSA, CYPRUS",0.0,12.8829830741939,16131,88.90481177313563
16460099999,37.466781,15.0664,"CATANIA FONTANAROSSA, ITALY",11.88,12.8839536911869,16130,88.89930000551178
7775099999,42.2666666,9.5333333,"ALISTRO, FRANCE",74.0,12.8902862959394,16129,88.89378823788789
94485099999,-29.4333333,142.0,"TIBOOBURRA POST OFFICE, AUSTRALIA",184.0,12.8905775410963,16128,88.88827647026402
94637099999,-30.789444,121.461667,"KALGOORLIE BOULDER, AUSTRALIA",366.67,12.8912820509551,16127,88.88276470264015
8509599999,38.6655,-28.175817,"SAO JORGE, PORTUGAL",94.79,12.8924238674736,16126,88.87725293501626
42081099999,31.8333333,77.1666666,"BHUNTAR, INDIA",1084.0,12.8943521184466,16125,88.87174116739239
94712099999,-34.25,148.25,"YOUNG AIRPORT, AUSTRALIA",381.0,12.8947928733482,16124,88.8662293997685
86985099999,-30.9833333,-54.8166666,"DOM PEDRITO, BRAZIL",171.5,12.8988390323055,16123,88.86071763214463
84253099999,-3.423214,-78.566994,"GUALAQUIZA, ECUADOR",804.67,12.901931301791,16122,88.85520586452074
17500099999,35.1833333,32.9833333,"GUZELYURT, CYPRUS",52.0,12.9030034473894,16121,88.84969409689687
41350099999,15.433,45.333,"MARIB, YEMEN",1000.0,12.9048763393767,16120,88.844182329273
68192099999,-22.967,30.5,"THOHOYANDOU, SOUTH AFRICA",600.0,12.905347177844,16119,88.83867056164912
87121099999,-26.840861,-65.104944,"TENIENTE BENJAMIN MATIENZO, ARGENTINA",455.67,12.908664576277,16118,88.83315879402525
13622099999,40.4666666,19.4833333,"VLORE, ALBANIA",5.0,12.9116249485586,16117,88.82764702640137
91944099999,-18.074814,-140.945886,"HAO, FRENCH POLYNESIA",3.04,12.9129795398826,16116,88.8221352587775
60394099999,36.6833333,3.1,"BARAKI, ALGERIA",124.36,12.9144034277151,16115,88.8166234911536
94328099999,-22.45,133.6333333,"TERRITORY GRAPE FARM, AUSTRALIA",567.0,12.9147090466418,16114,88.81111172352973
95896099999,-36.0666666,146.95,"ALBURY AEROPORT, AUSTRALIA",165.0,12.9189487012899,16113,88.80559995590586
99999993214,,,,,12.9215919715351,16112,88.80008818828198
40851099999,29.4666666,55.7166666,"SIRJAN, IRAN",1739.0,12.9216411352945,16111,88.7945764206581
94862099999,-36.0166666,146.0333333,"YARRAWONGA, AUSTRALIA",129.0,12.9251995656468,16110,88.78906465303423
69117499999,39.467,-76.167,"ABERDEEN PVNG GRND, MD US",18.0,12.929209746889,16109,88.78355288541036
17221099999,38.3,26.3,"CESME, TURKEY",5.0,12.9298026336486,16108,88.77804111778647
95674099999,-34.55,138.8333333,"TURRETFIELD RESEARCH CENTRE, AUSTRALIA",116.0,12.9306472751141,16107,88.7725293501626
60601099999,29.2333333,6.4833333,"HAMRA, ALGERIA",259.0,12.932845959891,16106,88.76701758253873
72493099999,37.75,-122.217,"OAKLAND METROP. OAK, CA US",4.0,12.9330885203741,16105,88.76150581491484
86695099999,-14.9166666,-42.8,"ESPINOSA, BRAZIL",571.5,12.9348439172016,16104,88.75599404729097
99999912895,,,,,12.9354304246491,16103,88.75048227966708
68291099999,-24.35,31.05,"HOEDSPRUIT, SOUTH AFRICA",510.0,12.9426157825235,16102,88.74497051204321
94876099999,-35.667,145.617,"FRANKSTON BALLAM PARK, AUSTRALIA",110.0,12.9452923894766,16101,88.73945874441932
84735099999,-15.467103,-70.158169,"JULIACA, PERU",3825.84,12.9456693654088,16100,88.73394697679547
16454099999,37.0833333,14.2166666,"GELA, ITALY",65.0,12.9517152512976,16099,88.72843520917158
17547099999,35.5833333,34.3833333,"DIPKARPAZ, CYPRUS",136.0,12.951739802765,16098,88.7229234415477
94699099999,-30.85,143.0833333,"WHITE CLIFFS, AUSTRALIA",151.0,12.9568210408054,16097,88.71741167392383
17298099999,36.85,28.2666666,"MARMARIS, TURKEY",16.0,12.9582905032821,16096,88.71189990629995
78221599999,23.032778,-82.579444,"PLAYA BARACOA, CUBA",31.08,12.9651368222151,16095,88.70638813867608
60720099999,36.85,11.0833333,"KELIBIA, TUNISIA",30.0,12.9686560093894,16094,88.70087637105219
72493623254,37.99165,-122.05268,"CONCORD BUCHANAN FIELD, CA US",7.0,12.9709136477252,16093,88.69536460342832
87582099999,-34.559175,-58.415606,"AEROPARQUE JORGE NEWBERY, ARGENTINA",5.48,12.9738955116341,16092,88.68985283580444
94500099999,-28.0666666,145.6833333,"CUNNAMULLA POST OFFICE, AUSTRALIA",197.0,12.9782377394495,16091,88.68434106818056
8495099999,36.151219,-5.349664,"GIBRALTAR, GIBRALTAR",4.57,12.9787483283606,16090,88.67882930055669
17375099999,36.3,30.15,"FINIKE, TURKEY",2.0,12.9805678119868,16089,88.67331753293281
8451099999,36.744622,-6.060111,"JEREZ, SPAIN",28.34,12.9814020525902,16088,88.66780576530894
86926099999,-25.7166666,-53.75,"PLANALTO, BRAZIL",347.5,12.9841931939861,16087,88.66229399768505
78075099999,25.4833333,-76.6666666,"NORTH ELEUTHERA ELEUTHERA, BAHAMAS THE",4.0,12.9857829145979,16086,88.65678223006118
86560099999,-34.456408,-57.770617,"LAGUNA DE LOS PATOS INTERNATIONAL, URUGUAY",21.0,12.9864095849649,16085,88.65127046243731
94700099999,-33.4833333,145.5166666,"HILLSTON AIRPORT, AUSTRALIA",120.0,12.9864229896725,16084,88.64575869481342
